Date,Time,Item Name,Category,Size,Quantity,Order Status,Ingredients,Price,Datetime
2024-11-27 00:00:00,11:30:00,Veggie Overloaded,Pizza,,1,,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",76,2024-11-27 11:30:00
2024-11-27 00:00:00,15:00:00,Sandwich,Burger,,3,Pendng,Extra Cheese Slice,216,2024-11-27 15:00:00
2024-11-27 00:00:00,15:00:00,Sandwich,Burger,,3,Pendng,Extra Cheese Slice,216,2024-11-27 15:00:00
2024-11-27 00:00:00,15:00:00,Sandwich,Burger,,3,Pendng,Extra Cheese Slice,216,2024-11-27 15:00:00
2024-11-27 00:00:00,17:00:00,Veg Popular,Burger,,,Cancelld,"Veg Patty, Lettuce, Tomato",190,2024-11-27 17:00:00
2024-11-27 00:00:00,17:00:00,Veg Popular,Burger,,,Cancelld,"Veg Patty, Lettuce, Tomato",190,2024-11-27 17:00:00
2024-11-27 00:00:00,19:00:00,Aloo Tikki Wrap,Wrap,,3,Completed,"Tikki, Onion, Sauce",108,2024-11-27 19:00:00
2024-11-27 00:00:00,20:30:00,Chili Garlic Pops,Appetizer,,1,,"Potato, Garlic, Chili Flakes",,2024-11-27 20:30:00
2024-11-28 00:00:00,17:30:00,Chili Garlic Pops,Appetizer,,1,Done,"Potato, Garlic, Chili Flakes",130,2024-11-28 17:30:00
2024-11-28 00:00:00,22:15:00,Oreo Shake,Shake,,2,,"Milk, Oreo, Chocolate",139,2024-11-28 22:15:00
2024-11-29 00:00:00,10:30:00,Oreo Shake,Shake,,1,Cancelld,"Milk, Oreo, Chocolate",237,2024-11-29 10:30:00
2024-11-29 00:00:00,12:30:00,Strawberry Shake,Shake,,2,Pendng,"Milk, Strawberry Syrup",152,2024-11-29 12:30:00
2024-11-29 00:00:00,18:30:00,Spicy Supreme,Garlic Bread,,3,Done,"Bread, Garlic, Chili Flakes, Cheese",185,2024-11-29 18:30:00
2024-11-30 00:00:00,11:45:00,Regular Fries,Appetizer,,,,"Potato, Salt",,2024-11-30 11:45:00
2024-11-30 00:00:00,12:15:00,Veg Fingers,Appetizer,,2,Completed,"Veg Mix, Coating",93,2024-11-30 12:15:00
2024-11-30 00:00:00,17:00:00,Peri Peri Fries,Appetizer,,2,,"Potato, Peri Peri Masala",231,2024-11-30 17:00:00
2024-12-01 00:00:00,11:00:00,Paneer Wrap,Wrap,,1,Pendng,"Paneer, Sauce, Onion",158,2024-12-01 11:00:00
2024-12-01 00:00:00,18:45:00,Veggie Overloaded,Pizza,,1,Cancelld,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",152,2024-12-01 18:45:00
2024-12-01 00:00:00,18:45:00,Veggie Overloaded,Pizza,,1,Cancelld,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",152,2024-12-01 18:45:00
2024-12-01 00:00:00,18:45:00,Veggie Overloaded,Pizza,,1,Cancelld,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",152,2024-12-01 18:45:00
2024-12-02 00:00:00,11:30:00,Chocolate Shake,Shake,,1,Completed,"Milk, Chocolate Syrup",229,2024-12-02 11:30:00
2024-12-02 00:00:00,16:15:00,Mint Mojito,Drink,,2,Cancelld,,121,2024-12-02 16:15:00
2024-12-02 00:00:00,16:45:00,Aloo Tikki Wrap,Wrap,,2,,"Tikki, Onion, Sauce",138,2024-12-02 16:45:00
2024-12-02 00:00:00,21:30:00,Cheesy Fire House,Burger,,,Completed,"Spicy Patty, Cheese, Lettuce",219,2024-12-02 21:30:00
2024-12-02 00:00:00,21:30:00,Oreo Shake,Shake,,2,Pendng,"Milk, Oreo, Chocolate",212,2024-12-02 21:30:00
2024-12-02 00:00:00,21:30:00,Cheesy Fire House,Burger,,,Completed,"Spicy Patty, Cheese, Lettuce",219,2024-12-02 21:30:00
2024-12-02 00:00:00,21:30:00,Cheesy Fire House,Burger,,,Completed,"Spicy Patty, Cheese, Lettuce",219,2024-12-02 21:30:00
2024-12-03 00:00:00,11:00:00,Regular Fries,Appetizer,,2,Completed,,289,2024-12-03 11:00:00
2024-12-03 00:00:00,13:00:00,Sandwich Cheese,Sandwich,,2,Done,"Bread, Cheese, Butter",81,2024-12-03 13:00:00
2024-12-03 00:00:00,13:45:00,Double Trouble,Burger,,1,Cancelld,"Double Patty, Cheese, Onion",45,2024-12-03 13:45:00
2024-12-03 00:00:00,13:45:00,Double Trouble,Burger,,1,Cancelld,"Double Patty, Cheese, Onion",45,2024-12-03 13:45:00
2024-12-03 00:00:00,17:00:00,Double Trouble,Burger,,1,Cancelld,"Double Patty, Cheese, Onion",45,2024-12-03 17:00:00
2024-12-03 00:00:00,17:15:00,Mint Mojito,Drink,,1,Pendng,"Mint, Soda, Lime",205,2024-12-03 17:15:00
2024-12-03 00:00:00,18:15:00,Veggie Delight,Pizza,Medium,3,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",176,2024-12-03 18:15:00
2024-12-03 00:00:00,18:15:00,Veggie Delight,Pizza,Medium,3,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",176,2024-12-03 18:15:00
2024-12-03 00:00:00,18:15:00,Veggie Delight,Pizza,Medium,3,Pendng,"Cheese, Onion, Capsicum, Sweet Corn",176,2024-12-03 18:15:00
2024-12-04 00:00:00,13:45:00,Cheesy Fire House,Burger,,1,Completed,"Spicy Patty, Cheese, Lettuce",197,2024-12-04 13:45:00
2024-12-04 00:00:00,13:45:00,Cheesy Fire House,Burger,,1,Completed,"Spicy Patty, Cheese, Lettuce",197,2024-12-04 13:45:00
2024-12-04 00:00:00,13:45:00,Cheesy Fire House,Burger,,1,Completed,"Spicy Patty, Cheese, Lettuce",197,2024-12-04 13:45:00
2024-12-04 00:00:00,14:15:00,Pan33r Sp3cial,Pizza,Small,2,Done,,177,2024-12-04 14:15:00
2024-12-04 00:00:00,14:15:00,Pan33r Sp3cial,Pizza,Small,2,Done,,177,2024-12-04 14:15:00
2024-12-04 00:00:00,14:15:00,Pan33r Sp3cial,Pizza,Small,2,Done,,177,2024-12-04 14:15:00
2024-12-04 00:00:00,14:30:00,Corn,Pizza,Small,1,Pendng,"Cheese, Corn",108,2024-12-04 14:30:00
2024-12-04 00:00:00,14:30:00,Corn,Pizza,Small,1,Pendng,"Cheese, Corn",108,2024-12-04 14:30:00
2024-12-04 00:00:00,14:30:00,Corn,Pizza,Small,1,Pendng,"Cheese, Corn",108,2024-12-04 14:30:00
2024-12-04 00:00:00,14:45:00,Green Apple,Drink,,1,Done,"Green Apple Syrup, Soda",187,2024-12-04 14:45:00
2024-12-05 00:00:00,10:15:00,Veg Popular,Burger,,1,Cancelld,"Veg Patty, Lettuce, Tomato",70,2024-12-05 10:15:00
2024-12-05 00:00:00,10:15:00,Veg Popular,Burger,,1,Cancelld,"Veg Patty, Lettuce, Tomato",70,2024-12-05 10:15:00
2024-12-05 00:00:00,11:00:00,Veg Popular,Burger,,1,Cancelld,"Veg Patty, Lettuce, Tomato",70,2024-12-05 11:00:00
2024-12-05 00:00:00,16:45:00,Chili Garlic Pops,Appetizer,,1,Pendng,"Potato, Garlic, Chili Flakes",136,2024-12-05 16:45:00
2024-12-05 00:00:00,17:15:00,Cheese Wrap,Garlic Bread,,1,Completed,"Bread, Garlic, Cheese",244,2024-12-05 17:15:00
2024-12-05 00:00:00,18:00:00,Chocolate Shake,Shake,,,Cancelld,,281,2024-12-05 18:00:00
2024-12-06 00:00:00,12:30:00,Veg Popular,Burger,,1,Done,"Veg Patty, Lettuce, Tomato",,2024-12-06 12:30:00
2024-12-06 00:00:00,12:30:00,Veg Popular,Burger,,1,Done,"Veg Patty, Lettuce, Tomato",,2024-12-06 12:30:00
2024-12-06 00:00:00,12:30:00,Veg Popular,Burger,,1,Done,"Veg Patty, Lettuce, Tomato",,2024-12-06 12:30:00
2024-12-06 00:00:00,17:00:00,Margherita,Pizza,Small,2,Done,Classic Cheese,235,2024-12-06 17:00:00
2024-12-06 00:00:00,17:00:00,Margherita,Pizza,Small,2,Done,Classic Cheese,235,2024-12-06 17:00:00
2024-12-06 00:00:00,17:00:00,Margherita,Pizza,Small,2,Done,Classic Cheese,235,2024-12-06 17:00:00
2024-12-06 00:00:00,21:15:00,Mojito Blast,Drink,,1,Completed,"Mint, Lemon, Ice, Soda",277,2024-12-06 21:15:00
2024-12-06 00:00:00,21:15:00,Cold Coffee,Drink,,1,Pendng,"Coffee, Milk, Sugar",129,2024-12-06 21:15:00
2024-12-07 00:00:00,11:00:00,Aloo Tikki Wrap,Wrap,,2,,"Tikki, Onion, Sauce",251,2024-12-07 11:00:00
2024-12-07 00:00:00,11:00:00,Green Apple,Drink,,1,Completed,"Green Apple Syrup, Soda",237,2024-12-07 11:00:00
2024-12-07 00:00:00,13:00:00,Chocolate Shake,Shake,,1,,"Milk, Chocolate Syrup",134,2024-12-07 13:00:00
2024-12-07 00:00:00,16:00:00,Vegetable Maggie,Maggie,,1,Completed,"Maggie, Vegetables, Spices",200,2024-12-07 16:00:00
2024-12-07 00:00:00,17:00:00,Mint Mojito,Drink,,1,Cancelld,"Mint, Soda, Lime",230,2024-12-07 17:00:00
2024-12-08 00:00:00,13:45:00,Country Feast,Pizza,,1,,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",249,2024-12-08 13:45:00
2024-12-08 00:00:00,13:45:00,High Five,Pizza,Medium,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",150,2024-12-08 13:45:00
2024-12-08 00:00:00,13:45:00,High Five,Pizza,Medium,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",150,2024-12-08 13:45:00
2024-12-08 00:00:00,13:45:00,Country Feast,Pizza,,1,,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",249,2024-12-08 13:45:00
2024-12-08 00:00:00,13:45:00,High Five,Pizza,Medium,1,Cancelld,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",150,2024-12-08 13:45:00
2024-12-08 00:00:00,16:30:00,Veggie Delight,Pizza,Medium,1,Done,"Cheese, Onion, Capsicum, Sweet Corn",268,2024-12-08 16:30:00
2024-12-08 00:00:00,16:30:00,Veggie Delight,Pizza,Medium,1,Done,"Cheese, Onion, Capsicum, Sweet Corn",268,2024-12-08 16:30:00
2024-12-08 00:00:00,16:30:00,Veggie Delight,Pizza,Medium,1,Done,"Cheese, Onion, Capsicum, Sweet Corn",268,2024-12-08 16:30:00
2024-12-08 00:00:00,17:00:00,Chocolate Shake,Shake,,3,Cancelld,"Milk, Chocolate Syrup",66,2024-12-08 17:00:00
2024-12-08 00:00:00,17:00:00,Country Feast,Pizza,,1,,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",249,2024-12-08 17:00:00
2024-12-08 00:00:00,17:30:00,Spicy Supreme,Garlic Bread,,1,Completed,"Bread, Garlic, Chili Flakes, Cheese",206,2024-12-08 17:30:00
2024-12-09 00:00:00,10:30:00,Veg Fingers,Appetizer,,,Pendng,"Veg Mix, Coating",67,2024-12-09 10:30:00
2024-12-09 00:00:00,15:15:00,Kitkat Shake,Shake,,2,Done,"Milk, Kitkat, Chocolate",112,2024-12-09 15:15:00
2024-12-09 00:00:00,16:00:00,Choemain,Noodles,,1,Cancelld,"Noodles, Vegetables, Sauce",40,2024-12-09 16:00:00
2024-12-10 00:00:00,14:45:00,Red Sauce Pasta,Pasta,,2,,"Pasta, Red Sauce, Herbs",226,2024-12-10 14:45:00
2024-12-10 00:00:00,19:30:00,Spicy Paneer,Burger,,1,Pendng,"Paneer Patty, Spices, Onion",140,2024-12-10 19:30:00
2024-12-10 00:00:00,19:30:00,Spicy Paneer,Burger,,1,Pendng,"Paneer Patty, Spices, Onion",140,2024-12-10 19:30:00
2024-12-10 00:00:00,19:30:00,Spicy Paneer,Burger,,1,Pendng,"Paneer Patty, Spices, Onion",140,2024-12-10 19:30:00
2024-12-10 00:00:00,20:45:00,Aloo Tikki Wrap,Wrap,,1,,"Tikki, Onion, Sauce",,2024-12-10 20:45:00
2024-12-11 00:00:00,11:00:00,Paneer Special,Pizza,Small,1,Done,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",184,2024-12-11 11:00:00
2024-12-11 00:00:00,11:00:00,Paneer Special,Pizza,Small,1,Done,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",184,2024-12-11 11:00:00
2024-12-11 00:00:00,14:00:00,Red Sauce Pasta,Pasta,,1,Completed,"Pasta, Red Sauce, Herbs",221,2024-12-11 14:00:00
2024-12-11 00:00:00,15:15:00,Margherita,Pizza,Small,4,Done,Classic Cheese,286,2024-12-11 15:15:00
2024-12-11 00:00:00,15:15:00,Margherita,Pizza,Small,4,Done,Classic Cheese,286,2024-12-11 15:15:00
2024-12-11 00:00:00,15:15:00,Margherita,Pizza,Small,4,Done,Classic Cheese,286,2024-12-11 15:15:00
2024-12-11 00:00:00,17:15:00,Paneer Special,Pizza,Small,1,Done,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",184,2024-12-11 17:15:00
2024-12-11 00:00:00,20:15:00,Green Apple,Drink,,4,,"Green Apple Syrup, Soda",205,2024-12-11 20:15:00
2024-12-11 00:00:00,22:00:00,Cold Coffee,Drink,,3,Completed,,239,2024-12-11 22:00:00
2024-12-12 00:00:00,10:45:00,Aloo Tikki Wrap,Wrap,,2,Done,"Tikki, Onion, Sauce",284,2024-12-12 10:45:00
2024-12-12 00:00:00,12:30:00,Mix Sauce Pasta,Pasta,,3,,"Pasta, Red Sauce, White Sauce, Veggies",297,2024-12-12 12:30:00
2024-12-12 00:00:00,15:45:00,Cheesy Fire House,Burger,,3,Pendng,"Spicy Patty, Cheese, Lettuce",230,2024-12-12 15:45:00
2024-12-12 00:00:00,15:45:00,Cheesy Fire House,Burger,,3,Pendng,"Spicy Patty, Cheese, Lettuce",230,2024-12-12 15:45:00
2024-12-12 00:00:00,16:00:00,Corn,Pizza,,2,Cancelld,"Cheese, Corn",216,2024-12-12 16:00:00
2024-12-12 00:00:00,16:00:00,Corn,Pizza,,2,Cancelld,"Cheese, Corn",216,2024-12-12 16:00:00
2024-12-12 00:00:00,16:00:00,Corn,Pizza,,2,Cancelld,"Cheese, Corn",216,2024-12-12 16:00:00
2024-12-12 00:00:00,17:00:00,Cheesy Fire House,Burger,,3,Pendng,"Spicy Patty, Cheese, Lettuce",230,2024-12-12 17:00:00
2024-12-12 00:00:00,18:30:00,Mint Mojito,Drink,,,Completed,"Mint, Soda, Lime",73,2024-12-12 18:30:00
2024-12-13 00:00:00,11:30:00,White Sauce Pasta,Pasta,,3,Completed,"Pasta, White Sauce, Corn",160,2024-12-13 11:30:00
2024-12-13 00:00:00,13:00:00,OTC,Pizza,Small,1,Completed,"Cheese, Onion, Tomato, Capsicum",271,2024-12-13 13:00:00
2024-12-13 00:00:00,13:00:00,OTC,Pizza,Small,1,Completed,"Cheese, Onion, Tomato, Capsicum",271,2024-12-13 13:00:00
2024-12-13 00:00:00,15:45:00,Paneer Wrap,Wrap,,1,Done,"Paneer, Sauce, Onion",105,2024-12-13 15:45:00
2024-12-13 00:00:00,17:00:00,OTC,Pizza,Small,1,Completed,"Cheese, Onion, Tomato, Capsicum",271,2024-12-13 17:00:00
2024-12-13 00:00:00,19:15:00,Paneer Special,Pizza,Medium,3,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",116,2024-12-13 19:15:00
2024-12-13 00:00:00,19:15:00,Paneer Special,Pizza,Medium,3,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",116,2024-12-13 19:15:00
2024-12-13 00:00:00,19:15:00,Paneer Special,Pizza,Medium,3,Cancelld,"Cheese, Onion, Capsicum, Tomato, Paneer, Red Paprika",116,2024-12-13 19:15:00
2024-12-13 00:00:00,21:15:00,Kitkat Shake,Shake,,4,Pendng,"Milk, Kitkat, Chocolate",117,2024-12-13 21:15:00
2024-12-14 00:00:00,11:00:00,Paneer Pizza,Pizza,,2,Cancelld,"Cheese, Paneer, Onion, Tomato",177,2024-12-14 11:00:00
2024-12-14 00:00:00,11:00:00,Paneer Pizza,Pizza,,2,Cancelld,"Cheese, Paneer, Onion, Tomato",177,2024-12-14 11:00:00
2024-12-14 00:00:00,14:45:00,Strawberry Shake,Shake,,1,Done,"Milk, Strawberry Syrup",94,2024-12-14 14:45:00
2024-12-14 00:00:00,17:00:00,Cold Coff33,Drink,,2,Completed,"Coffee, Milk, Sugar",180,2024-12-14 17:00:00
2024-12-14 00:00:00,19:15:00,Veggie Overloaded,Pizza,,1,Completed,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",40,2024-12-14 19:15:00
2024-12-14 00:00:00,19:15:00,Veggie Overloaded,Pizza,,1,Completed,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",40,2024-12-14 19:15:00
2024-12-14 00:00:00,19:15:00,Veggie Overloaded,Pizza,,1,Completed,"Cheese, Onion, Capsicum, Mushroom, Red Paprika, Black Olives",40,2024-12-14 19:15:00
2024-12-14 00:00:00,20:30:00,Paneer Pizza,Pizza,,2,Cancelld,"Cheese, Paneer, Onion, Tomato",177,2024-12-14 20:30:00
2024-12-15 00:00:00,11:00:00,Exotica,Pizza,Medium,1,Completed,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",60,2024-12-15 11:00:00
2024-12-15 00:00:00,11:00:00,Exotica,Pizza,Medium,1,Completed,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",60,2024-12-15 11:00:00
2024-12-15 00:00:00,12:00:00,Kitkat Shake,Shake,,2,,"Milk, Kitkat, Chocolate",80,2024-12-15 12:00:00
2024-12-15 00:00:00,16:00:00,Choemain,Noodles,,2,Pendng,"Noodles, Vegetables, Sauce",283,2024-12-15 16:00:00
2024-12-15 00:00:00,17:00:00,Peri Peri Fries,Appetizer,,1,,"Potato, Peri Peri Masala",206,2024-12-15 17:00:00
2024-12-15 00:00:00,17:00:00,Exotica,Pizza,Medium,1,Completed,"Capsicum, Red Paprika, Jalapeno, Black Olives, Baby Corn",60,2024-12-15 17:00:00
2024-12-16 00:00:00,10:45:00,Vegetable Maggie,Maggie,,1,,"Maggie, Vegetables, Spices",266,2024-12-16 10:45:00
2024-12-16 00:00:00,20:15:00,Paneer Pizza,Pizza,,1,,"Cheese, Paneer, Onion, Tomato",229,2024-12-16 20:15:00
2024-12-16 00:00:00,20:15:00,Paneer Pizza,Pizza,,1,,"Cheese, Paneer, Onion, Tomato",229,2024-12-16 20:15:00
2024-12-16 00:00:00,20:15:00,Paneer Pizza,Pizza,,1,,"Cheese, Paneer, Onion, Tomato",229,2024-12-16 20:15:00
2024-12-17 00:00:00,12:00:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",,2024-12-17 12:00:00
2024-12-17 00:00:00,12:00:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",,2024-12-17 12:00:00
2024-12-17 00:00:00,12:00:00,Herb Chili Potato,Burger,,1,Completed,"Potato Patty, Herbs, Chili Flakes",,2024-12-17 12:00:00
2024-12-17 00:00:00,16:00:00,Margherita,Pizza,Small,2,,Classic Cheese,293,2024-12-17 16:00:00
2024-12-17 00:00:00,16:00:00,Margherita,Pizza,Small,2,,Classic Cheese,293,2024-12-17 16:00:00
2024-12-17 00:00:00,17:00:00,Margherita,Pizza,Small,2,,Classic Cheese,293,2024-12-17 17:00:00
2024-12-18 00:00:00,11:00:00,Spicy Paneer,Burger,,1,,"Paneer Patty, Spices, Onion",260,2024-12-18 11:00:00
2024-12-18 00:00:00,14:30:00,Regular Fries,Appetizer,,1,Completed,"Potato, Salt",87,2024-12-18 14:30:00
2024-12-18 00:00:00,15:15:00,Herb Chili Potato,Burger,,1,Cancelld,"Potato Patty, Herbs, Chili Flakes",67,2024-12-18 15:15:00
2024-12-18 00:00:00,15:15:00,Herb Chili Potato,Burger,,1,Cancelld,"Potato Patty, Herbs, Chili Flakes",67,2024-12-18 15:15:00
2024-12-18 00:00:00,15:15:00,Herb Chili Potato,Burger,,1,Cancelld,"Potato Patty, Herbs, Chili Flakes",67,2024-12-18 15:15:00
2024-12-18 00:00:00,17:00:00,Spicy Paneer,Burger,,1,,"Paneer Patty, Spices, Onion",260,2024-12-18 17:00:00
2024-12-18 00:00:00,17:15:00,Oreo Shake,Shake,,2,Completed,"Milk, Oreo, Chocolate",59,2024-12-18 17:15:00
2024-12-18 00:00:00,21:45:00,Country Feast,Pizza,,1,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",100,2024-12-18 21:45:00
2024-12-18 00:00:00,21:45:00,Country Feast,Pizza,,1,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",100,2024-12-18 21:45:00
2024-12-18 00:00:00,21:45:00,Country Feast,Pizza,,1,Pendng,"Cheese, Onion, Capsicum, Tomato, Mushroom, Sweet Corn",100,2024-12-18 21:45:00
2024-12-18 00:00:00,22:00:00,Spicy Paneer,Burger,,1,,"Paneer Patty, Spices, Onion",260,2024-12-18 22:00:00
2024-12-19 00:00:00,11:00:00,Onion,Pizza,Medium,2,Cancelld,"Cheese, Onion",213,2024-12-19 11:00:00
2024-12-19 00:00:00,17:00:00,Oreo Shake,Shake,,1,Cancelld,"Milk, Oreo, Chocolate",283,2024-12-19 17:00:00
2024-12-19 00:00:00,20:00:00,Onion,Pizza,Medium,2,Cancelld,"Cheese, Onion",213,2024-12-19 20:00:00
2024-12-19 00:00:00,20:00:00,Onion,Pizza,Medium,2,Cancelld,"Cheese, Onion",213,2024-12-19 20:00:00
2024-12-20 00:00:00,11:00:00,Spicy Veggie,Pizza,,3,,"Cheese, Onion, Green Chili",145,2024-12-20 11:00:00
2024-12-20 00:00:00,11:00:00,Spicy Veggie,Pizza,,3,,"Cheese, Onion, Green Chili",145,2024-12-20 11:00:00
2024-12-20 00:00:00,11:00:00,Spicy Veggie,Pizza,,3,,"Cheese, Onion, Green Chili",145,2024-12-20 11:00:00
2024-12-20 00:00:00,11:30:00,Onion,Pizza,Medium,3,,"Cheese, Onion",125,2024-12-20 11:30:00
2024-12-20 00:00:00,13:45:00,Spicy Paneer,Burger,,1,Done,"Paneer Patty, Spices, Onion",185,2024-12-20 13:45:00
2024-12-20 00:00:00,13:45:00,Spicy Paneer,Burger,,1,Done,"Paneer Patty, Spices, Onion",185,2024-12-20 13:45:00
2024-12-20 00:00:00,13:45:00,Spicy Paneer,Burger,,1,Done,"Paneer Patty, Spices, Onion",185,2024-12-20 13:45:00
2024-12-20 00:00:00,17:00:00,Onion,Pizza,Medium,3,,"Cheese, Onion",125,2024-12-20 17:00:00
2024-12-20 00:00:00,17:00:00,Onion,Pizza,Medium,3,,"Cheese, Onion",125,2024-12-20 17:00:00
2024-12-20 00:00:00,20:15:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",169,2024-12-20 20:15:00
2024-12-20 00:00:00,20:15:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",169,2024-12-20 20:15:00
2024-12-20 00:00:00,20:15:00,Cheesy Fire House,Burger,,1,Pendng,"Spicy Patty, Cheese, Lettuce",169,2024-12-20 20:15:00
2024-12-21 00:00:00,10:15:00,Paneer Wrap,Wrap,,2,Done,"Paneer, Sauce, Onion",190,2024-12-21 10:15:00
2024-12-21 00:00:00,11:00:00,Veg Popular,Burger,,2,Completed,"Veg Patty, Lettuce, Tomato",165,2024-12-21 11:00:00
2024-12-21 00:00:00,18:45:00,Veg Popular,Burger,,2,Completed,"Veg Patty, Lettuce, Tomato",165,2024-12-21 18:45:00
2024-12-21 00:00:00,18:45:00,Veg Popular,Burger,,2,Completed,"Veg Patty, Lettuce, Tomato",165,2024-12-21 18:45:00
2024-12-22 00:00:00,13:15:00,Country Feast,Pizza,,1,Cancelld,,272,2024-12-22 13:15:00
2024-12-22 00:00:00,13:15:00,Country Feast,Pizza,,1,Cancelld,,272,2024-12-22 13:15:00
2024-12-22 00:00:00,13:15:00,Country Feast,Pizza,,1,Cancelld,,272,2024-12-22 13:15:00
2024-12-22 00:00:00,22:15:00,Mint Mojito,Drink,,2,Pendng,"Mint, Soda, Lime",268,2024-12-22 22:15:00
2024-12-23 00:00:00,11:00:00,Country Feast,Pizza,Medium,1,Pendng,,215,2024-12-23 11:00:00
2024-12-23 00:00:00,11:00:00,Sandwich Cheese,Sandwich,,2,Completed,"Bread, Cheese, Butter",71,2024-12-23 11:00:00
2024-12-23 00:00:00,12:45:00,Country Feast,Pizza,Medium,1,Pendng,,215,2024-12-23 12:45:00
2024-12-23 00:00:00,12:45:00,Country Feast,Pizza,Medium,1,Pendng,,215,2024-12-23 12:45:00
2024-12-23 00:00:00,17:15:00,Oreo Shake,Shake,,1,Completed,"Milk, Oreo, Chocolate",226,2024-12-23 17:15:00
2024-12-23 00:00:00,22:30:00,Chocolate Shake,Shake,,1,,"Milk, Chocolate Syrup",281,2024-12-23 22:30:00
2024-12-24 00:00:00,10:00:00,Choemain,Noodles,,3,Completed,"Noodles, Vegetables, Sauce",157,2024-12-24 10:00:00
2024-12-24 00:00:00,11:15:00,Momos,Momos,,1,Completed,"Dumplings, Veg Stuffing",98,2024-12-24 11:15:00
2024-12-24 00:00:00,13:45:00,Oreo Shake,Shake,,3,Pendng,"Milk, Oreo, Chocolate",183,2024-12-24 13:45:00
2024-12-24 00:00:00,15:15:00,Margherita,Pizza,Medium,2,Completed,Classic Cheese,238,2024-12-24 15:15:00
2024-12-24 00:00:00,15:15:00,Margherita,Pizza,Medium,2,Completed,Classic Cheese,238,2024-12-24 15:15:00
2024-12-24 00:00:00,15:15:00,Margherita,Pizza,Medium,2,Completed,Classic Cheese,238,2024-12-24 15:15:00
2024-12-25 00:00:00,12:15:00,Double Trouble,Burger,,4,,"Double Patty, Cheese, Onion",139,2024-12-25 12:15:00
2024-12-25 00:00:00,12:15:00,Double Trouble,Burger,,4,,"Double Patty, Cheese, Onion",139,2024-12-25 12:15:00
2024-12-25 00:00:00,12:15:00,Double Trouble,Burger,,4,,"Double Patty, Cheese, Onion",139,2024-12-25 12:15:00
2024-12-25 00:00:00,17:00:00,OTC,Pizza,Medium,3,Cancelld,"Cheese, Onion, Tomato, Capsicum",281,2024-12-25 17:00:00
2024-12-25 00:00:00,18:00:00,OTC,Pizza,Medium,3,Cancelld,"Cheese, Onion, Tomato, Capsicum",281,2024-12-25 18:00:00
2024-12-25 00:00:00,18:00:00,OTC,Pizza,Medium,3,Cancelld,"Cheese, Onion, Tomato, Capsicum",281,2024-12-25 18:00:00
2024-12-26 00:00:00,11:00:00,Red Sauce Pasta,Pasta,,1,,"Pasta, Red Sauce, Herbs",89,2024-12-26 11:00:00
2024-12-26 00:00:00,11:00:00,High Five,Pizza,,3,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",42,2024-12-26 11:00:00
2024-12-26 00:00:00,11:15:00,Momos,Momos,,1,Pendng,"Dumplings, Veg Stuffing",140,2024-12-26 11:15:00
2024-12-26 00:00:00,17:45:00,High Five,Pizza,,3,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",42,2024-12-26 17:45:00
2024-12-26 00:00:00,17:45:00,High Five,Pizza,,3,Done,"Cheese, Onion, Capsicum, Tomato, Mushroom, Red Paprika",42,2024-12-26 17:45:00
2024-12-27 00:00:00,10:00:00,Mojito Blast,Drink,,3,Cancelld,"Mint, Lemon, Ice, Soda",123,2024-12-27 10:00:00
2024-12-27 00:00:00,11:00:00,Kitkat Shake,Shake,,1,,,63,2024-12-27 11:00:00
